X,Y
-200.50285142683862,-26.431166635379974
-200.54740229577072,-28.930769647875636
-200.59195316470283,-31.430372660371297
-200.63650403363494,-33.92997567286696
-200.68105490256704,-36.42957868536262
-200.72560577149915,-38.92918169785828
-200.77015664043125,-41.428784710353945
-200.81470750936336,-43.92838772284961
-200.85925837829546,-46.42799073534527
-200.90380924722757,-48.92759374784093
-200.94836011615968,-51.42719676033659
-200.99291098509178,-53.926799772832254
-201.0374618540239,-56.426402785327916
-201.082012722956,-58.92600579782358
-201.1265635918881,-61.42560881031924
-201.1711144608202,-63.9252118228149
-201.2156653297523,-66.42481483531057
-201.26021619868442,-68.92441784780624
-201.30476706761652,-71.42402086030191
-201.34931793654863,-73.92362387279758
-201.39386880548074,-76.42322688529325
-201.43841967441284,-78.92282989778892
-201.48297054334495,-81.42243291028458
-201.52752141227705,-83.92203592278025
-201.57207228120916,-86.42163893527592
-201.61662315014127,-88.92124194777159
-201.66117401907337,-91.42084496026726
-201.70572488800548,-93.92044797276293
-201.75027575693758,-96.4200509852586
-201.7948266258697,-98.91965399775427
-201.8393774948018,-101.41925701024994
-201.8839283637339,-103.9188600227456
-201.928479232666,-106.41846303524127
-201.9730301015981,-108.91806604773694
-202.01758097053022,-111.41766906023261
-202.06213183946232,-113.91727207272828
-202.10668270839443,-116.41687508522395
-202.15123357732654,-118.91647809771962
-202.19578444625864,-121.41608111021529
-202.24033531519075,-123.91568412271096
-202.28488618412285,-126.41528713520663
-202.32943705305496,-128.9148901477023
-202.37398792198707,-131.41449316019796
-202.41853879091917,-133.91409617269363
-202.46308965985128,-136.4136991851893
-202.50764052878338,-138.91330219768497
-202.5521913977155,-141.41290521018064
-202.5967422666476,-143.9125082226763
-202.6412931355797,-146.41211123517198
-202.6858440045118,-148.91171424766765
-202.7303948734439,-151.41131726016332
-202.77494574237602,-153.91092027265898
-202.81949661130813,-156.41052328515465
-202.86404748024023,-158.91012629765032
-202.90859834917234,-161.409729310146
-202.95314921810444,-163.90933232264166
-202.99770008703655,-166.40893533513733
-203.04225095596865,-168.908538347633
-203.08680182490076,-171.40814136012867
-203.13135269383287,-173.90774437262434
-203.17590356276497,-176.40734738512
-203.22045443169708,-178.90695039761567
-203.26500530062918,-181.40655341011134
-203.3095561695613,-183.906156422607
-203.3541070384934,-186.40575943510268
-203.3986579074255,-188.90536244759835
-203.4432087763576,-191.40496546009402
-203.4877596452897,-193.9045684725897
-203.53231051422182,-196.40417148508536
-206.0319135267175,-196.35962061615325
-208.53151653921316,-196.31506974722114
-211.03111955170883,-196.27051887828904
-213.5307225642045,-196.22596800935693
-216.03032557670016,-196.18141714042483
-218.52992858919583,-196.13686627149272
-221.0295316016915,-196.09231540256062
-223.52913461418717,-196.0477645336285
-226.02873762668284,-196.0032136646964
-228.5283406391785,-195.9586627957643
-231.02794365167418,-195.9141119268322
-233.52754666416985,-195.86956105790009
-236.02714967666552,-195.82501018896798
-238.52675268916119,-195.78045932003587
-241.02635570165685,-195.73590845110377
-243.52595871415252,-195.69135758217166
-246.0255617266482,-195.64680671323956
-248.52516473914386,-195.60225584430745
-251.02476775163953,-195.55770497537534
-253.5243707641352,-195.51315410644324
-256.02397377663084,-195.46860323751113
-258.5235767891265,-195.42405236857903
-261.0231798016221,-195.37950149964692
-263.52278281411776,-195.33495063071481
-266.0223858266134,-195.2903997617827
-268.52198883910904,-195.2458488928506
-271.0215918516047,-195.2012980239185
-273.5211948641003,-195.1567471549864
-276.02079787659596,-195.11219628605429
-278.5204008890916,-195.06764541712218
-281.02000390158724,-195.02309454819007
-283.5196069140829,-194.97854367925797
-286.0192099265785,-194.93399281032586
-288.51881293907417,-194.88944194139376
-291.0184159515698,-194.84489107246165
-293.51801896406545,-194.80034020352954
-296.0176219765611,-194.75578933459744
-298.51722498905673,-194.71123846566533
-301.01682800155237,-194.66668759673323
-303.516431014048,-194.62213672780112
-306.01603402654365,-194.577585858869
-308.5156370390393,-194.5330349899369
-311.01524005153493,-194.4884841210048
-313.5148430640306,-194.4439332520727
-316.0144460765262,-194.3993823831406
-318.51404908902185,-194.35483151420848
-321.0136521015175,-194.31028064527638
-323.51325511401313,-194.26572977634427
-326.0128581265088,-194.22117890741217
-328.5124611390044,-194.17662803848006
-331.01206415150006,-194.13207716954796
-333.5116671639957,-194.08752630061585
-336.01127017649134,-194.04297543168374
-338.510873188987,-193.99842456275164
-341.0104762014826,-193.95387369381953
-343.51007921397826,-193.90932282488743
-346.0096822264739,-193.86477195595532
-348.50928523896954,-193.8202210870232
-351.0088882514652,-193.7756702180911
-353.5084912639608,-193.731119349159
-356.00809427645646,-193.6865684802269
-358.5076972889521,-193.6420176112948
-361.00730030144774,-193.59746674236268
-363.5069033139434,-193.55291587343058
-366.006506326439,-193.50836500449847
-368.50610933893466,-193.46381413556637
-371.0057123514303,-193.41926326663426
-373.50531536392594,-193.37471239770215
-376.0049183764216,-193.33016152877005
-378.5045213889172,-193.28561065983794
-381.00412440141287,-193.24105979090584
-383.5037274139085,-193.19650892197373
-386.00333042640415,-193.15195805304162
-388.5029334388998,-193.10740718410952
-391.00253645139543,-193.0628563151774
-393.50213946389107,-193.0183054462453
-396.0017424763867,-192.9737545773132
-398.50134548888235,-192.9292037083811
-401.000948501378,-192.884652839449
-403.50055151387363,-192.84010197051688
-403.4560006449415,-190.34049895802121
-403.4114497760094,-187.84089594552555
-403.3668989070773,-185.34129293302988
-403.3223480381452,-182.8416899205342
-403.2777971692131,-180.34208690803854
-403.233246300281,-177.84248389554287
-403.1886954313489,-175.3428808830472
-403.1441445624168,-172.84327787055153
-403.0995936934847,-170.34367485805586
-403.0550428245526,-167.8440718455602
-403.01049195562047,-165.34446883306452
-402.96594108668836,-162.84486582056886
-402.92139021775625,-160.3452628080732
-402.87683934882415,-157.84565979557752
-402.83228847989204,-155.34605678308185
-402.78773761095994,-152.84645377058618
-402.74318674202783,-150.3468507580905
-402.6986358730957,-147.84724774559484
-402.6540850041636,-145.34764473309917
-402.6095341352315,-142.8480417206035
-402.5649832662994,-140.34843870810784
-402.5204323973673,-137.84883569561217
-402.4758815284352,-135.3492326831165
-402.4313306595031,-132.84962967062083
-402.386779790571,-130.35002665812516
-402.3422289216389,-127.85042364562949
-402.2976780527068,-125.35082063313382
-402.25312718377467,-122.85121762063815
-402.20857631484256,-120.35161460814248
-402.16402544591045,-117.85201159564681
-402.11947457697835,-115.35240858315115
-402.07492370804624,-112.85280557065548
-402.03037283911414,-110.35320255815981
-401.98582197018203,-107.85359954566414
-401.9412711012499,-105.35399653316847
-401.8967202323178,-102.8543935206728
-401.8521693633857,-100.35479050817713
-401.8076184944536,-97.85518749568146
-401.7630676255215,-95.3555844831858
-401.7185167565894,-92.85598147069012
-401.6739658876573,-90.35637845819446
-401.6294150187252,-87.85677544569879
-401.5848641497931,-85.35717243320312
-401.54031328086097,-82.85756942070745
-401.49576241192887,-80.35796640821178
-401.45121154299676,-77.85836339571611
-401.40666067406465,-75.35876038322044
-401.36210980513255,-72.85915737072477
-401.31755893620044,-70.3595543582291
-401.27300806726834,-67.85995134573344
-401.22845719833623,-65.36034833323777
-401.1839063294041,-62.860745320742105
-401.139355460472,-60.36114230824644
-401.0948045915399,-57.86153929575078
-401.0502537226078,-55.36193628325512
-401.0057028536757,-52.86233327075946
-400.9611519847436,-50.362730258263795
-400.9166011158115,-47.86312724576813
-400.8720502468794,-45.36352423327247
-400.8274993779473,-42.86392122077681
-400.78294850901517,-40.36431820828115
-400.73839764008306,-37.864715195785486
-400.69384677115096,-35.365112183289824
-400.64929590221885,-32.86550917079416
-400.60474503328675,-30.3659061582985
-400.56019416435464,-27.86630314580284
-400.51564329542254,-25.366700133307177
-400.47109242649043,-22.867097120811515
-400.4265415575583,-20.367494108315853
-400.3819906886262,-17.86789109582019
-400.3374398196941,-15.368288083324527
-400.292888950762,-12.868685070828864
-400.2483380818299,-10.3690820583332
-400.2037872128978,-7.8694790458375365
-400.1592363439657,-5.369876033341873
-400.1146854750336,-2.8702730208462093
-400.0701346061015,-0.37067000835054564
-400.02558373716937,2.128933004145118
-399.98103286823726,4.628536016640782
-399.93648199930516,7.128139029136445
-402.4360850118008,7.172689898068545
-404.93568802429644,7.217240767000645
-407.4352910367921,7.261791635932744
-409.9348940492877,7.306342504864844
-412.43449706178336,7.350893373796944
-414.934100074279,7.395444242729043
-417.43370308677464,7.439995111661143
-419.9333060992703,7.484545980593243
-422.4329091117659,7.5290968495253425
-424.93251212426156,7.573647718457442
-427.4321151367572,7.618198587389542
-429.93171814925284,7.662749456321642
-432.4313211617485,7.707300325253741
-434.9309241742441,7.751851194185841
-437.43052718673977,7.796402063117941
-439.9301301992354,7.84095293205004
-442.42973321173105,7.88550380098214
-444.9293362242267,7.93005466991424
-447.42893923672233,7.9746055388463395
-449.92854224921797,8.01915640777844
-452.4281452617136,8.06370727671054
-454.92774827420925,8.10825814564264
-457.4273512867049,8.152809014574741
-459.92695429920053,8.197359883506842
-462.4265573116962,8.241910752438942
-464.9261603241918,8.286461621371043
-467.42576333668745,8.331012490303143
-469.9253663491831,8.375563359235244
-472.42496936167873,8.420114228167344
-474.9245723741744,8.464665097099445
-477.42417538667,8.509215966031546
-479.92377839916566,8.553766834963646
-482.4233814116613,8.598317703895747
-484.92298442415694,8.642868572827847
-487.4225874366526,8.687419441759948
-489.9221904491482,8.731970310692049
-492.42179346164386,8.77652117962415
-494.9213964741395,8.82107204855625
-497.42099948663514,8.86562291748835
-499.9206024991308,8.91017378642045
-502.4202055116264,8.954724655352551
-504.91980852412206,8.999275524284652
-507.4194115366177,9.043826393216753
-509.91901454911334,9.088377262148853
-512.418617561609,9.132928131080954
-514.9182205741047,9.177479000013054
-517.4178235866003,9.222029868945155
-519.917426599096,9.266580737877256
-522.4170296115916,9.311131606809356
-524.9166326240872,9.355682475741457
-527.4162356365829,9.400233344673557
-529.9158386490785,9.444784213605658
-532.4154416615742,9.489335082537758
-534.9150446740698,9.533885951469859
-537.4146476865654,9.57843682040196
-539.9142506990611,9.62298768933406
-542.4138537115567,9.66753855826616
-544.9134567240524,9.712089427198261
-547.413059736548,9.756640296130362
-549.9126627490436,9.801191165062463
-552.4122657615393,9.845742033994563
-554.9118687740349,9.890292902926664
-557.4114717865306,9.934843771858764
-559.9110747990262,9.979394640790865
-562.4106778115219,10.023945509722965
-564.9102808240175,10.068496378655066
-567.4098838365131,10.113047247587167
-569.9094868490088,10.157598116519267
-572.4090898615044,10.202148985451368
-574.908692874,10.246699854383468
-577.4082958864957,10.291250723315569
-579.9078988989913,10.33580159224767
-582.407501911487,10.38035246117977
-584.9071049239826,10.42490333011187
-587.4067079364783,10.469454199043971
-589.9063109489739,10.514005067976072
-592.4059139614695,10.558555936908173
-594.9055169739652,10.603106805840273
-597.4051199864608,10.647657674772374
-599.9047229989565,10.692208543704474
-602.3064953041694,11.38610319991106
-604.7082676093823,12.079997856117647
-607.1100399145953,12.773892512324233
-609.5118122198082,13.467787168530819
-611.9135845250212,14.161681824737405
-614.3153568302341,14.855576480943991
-616.7171291354471,15.549471137150578
-619.11890144066,16.243365793357164
-621.520673745873,16.937260449563748
-623.9224460510859,17.631155105770333
-626.3242183562988,18.325049761976917
-628.7259906615118,19.0189444181835
-631.1277629667247,19.712839074390086
-633.5295352719377,20.40673373059667
-635.9313075771506,21.100628386803255
-638.3330798823636,21.79452304300984
-640.7348521875765,22.488417699216424
-643.1366244927895,23.182312355423008
-645.5383967980024,23.876207011629592
-647.9401691032153,24.570101667836177
-650.3419414084283,25.26399632404276
-652.7437137136412,25.957890980249346
-655.1454860188542,26.65178563645593
-657.5472583240671,27.345680292662514
-659.9490306292801,28.0395749488691
-662.350802934493,28.733469605075683
-664.752575239706,29.427364261282268
-667.1543475449189,30.121258917488852
-669.5561198501318,30.815153573695437
-671.9578921553448,31.50904822990202
-674.3596644605577,32.20294288610861
-676.7614367657707,32.8968375423152
-679.1632090709836,33.590732198521785
-681.5649813761966,34.28462685472837
-683.9667536814095,34.97852151093496
-686.3685259866224,35.67241616714155
-688.7702982918354,36.36631082334814
-691.1720705970483,37.060205479554725
-693.5738429022613,37.75410013576131
-695.9756152074742,38.4479947919679
-698.3773875126872,39.14188944817449
-700.7791598179001,39.83578410438108
-703.180932123113,40.529678760587664
-705.582704428326,41.22357341679425
-707.9844767335389,41.91746807300084
-710.3862490387519,42.61136272920743
-712.7880213439648,43.305257385414016
-715.1897936491778,43.999152041620604
-717.5915659543907,44.69304669782719
-719.9933382596037,45.38694135403378
-722.3951105648166,46.08083601024037
-724.7968828700295,46.774730666446956
-727.1986551752425,47.468625322653544
-729.6004274804554,48.16251997886013
-732.0021997856684,48.85641463506672
-734.4039720908813,49.55030929127331
-736.8057443960943,50.244203947479896
-739.2075167013072,50.938098603686484
-741.6092890065202,51.63199325989307
-744.0110613117331,52.32588791609966
-746.412833616946,53.01978257230625
-748.814605922159,53.713677228512836
-751.2163782273719,54.407571884719424
-753.6181505325849,55.10146654092601
-756.0199228377978,55.7953611971326
-758.4216951430108,56.48925585333919
-760.8234674482237,57.183150509545776
-763.2252397534367,57.877045165752364
-765.6270120586496,58.57093982195895
-768.0287843638625,59.26483447816554
-770.4305566690755,59.95872913437213
-772.8323289742884,60.652623790578716
-775.2341012795014,61.3465184467853
-777.6358735847143,62.04041310299189
-780.0376458899273,62.73430775919848
-782.4394181951402,63.42820241540507
-784.8411905003532,64.12209707161165
-787.2429628055661,64.81599172781823
-789.644735110779,65.50988638402481
-792.046507415992,66.20378104023139
-792.7404020721985,63.80200873501844
-793.4342967284051,61.40023642980549
-794.1281913846117,58.99846412459254
-794.8220860408182,56.596691819379586
-795.5159806970248,54.194919514166635
-796.2098753532314,51.793147208953684
-796.903770009438,49.39137490374073
-797.5976646656445,46.98960259852778
-798.2915593218511,44.58783029331483
-798.9854539780576,42.18605798810188
-799.6793486342642,39.78428568288893
-800.3732432904708,37.38251337767598
-801.0671379466773,34.980741072463026
-801.7610326028839,32.578968767250075
-802.4549272590905,30.17719646203712
-803.148821915297,27.775424156824165
-803.8427165715036,25.37365185161121
-804.5366112277102,22.971879546398256
-805.2305058839167,20.5701072411853
-805.9244005401233,18.168334935972346
-806.6182951963299,15.766562630759394
-807.3121898525364,13.36479032554644
-808.006084508743,10.963018020333488
-808.6999791649496,8.561245715120535
-809.3938738211561,6.159473409907582
-810.0877684773627,3.7577011046946285
-810.7816631335693,1.355928799481675
-811.4755577897758,-1.0458435057312783
-812.1694524459824,-3.4476158109442316
-812.863347102189,-5.849388116157185
-813.5572417583955,-8.251160421370137
-814.2511364146021,-10.65293272658309
-814.9450310708087,-13.054705031796043
-815.6389257270152,-15.456477337008996
-816.3328203832218,-17.85824964222195
-817.0267150394284,-20.260021947434904
-817.720609695635,-22.66179425264786
-818.4145043518415,-25.063566557860813
-819.1083990080481,-27.465338863073768
-819.8022936642546,-29.867111168286723
-820.4961883204612,-32.26888347349968
-821.1900829766678,-34.67065577871263
-821.8839776328743,-37.07242808392558
-822.5778722890809,-39.47420038913853
-823.2717669452875,-41.87597269435148
-823.965661601494,-44.27774499956443
-824.6595562577006,-46.679517304777384
-825.3534509139072,-49.081289609990336
-826.0473455701137,-51.48306191520329
-826.7412402263203,-53.88483422041624
-827.4351348825269,-56.28660652562919
-828.1290295387334,-58.68837883084214
-828.82292419494,-61.09015113605509
-829.5168188511466,-63.49192344126804
-830.2107135073531,-65.893695746481
-830.9046081635597,-68.29546805169396
-831.5985028197663,-70.69724035690692
-832.2923974759728,-73.09901266211988
-832.9862921321794,-75.50078496733283
-833.680186788386,-77.90255727254579
-834.3740814445925,-80.30432957775875
-835.0679761007991,-82.70610188297171
-835.7618707570057,-85.10787418818467
-836.4557654132122,-87.50964649339763
-837.1496600694188,-89.91141879861058
-837.8435547256254,-92.31319110382354
-838.537449381832,-94.7149634090365
-839.2313440380385,-97.11673571424946
-839.9252386942451,-99.51850801946242
-840.6191333504516,-101.92028032467537
-841.3130280066582,-104.32205262988833
-842.0069226628648,-106.72382493510129
-842.7008173190713,-109.12559724031425
-843.3947119752779,-111.52736954552721
-844.0886066314845,-113.92914185074017
-844.782501287691,-116.33091415595312
-845.4763959438976,-118.73268646116608
-846.1702906001042,-121.13445876637904
-846.8641852563107,-123.536231071592
-847.5580799125173,-125.93800337680496
-845.1563076073044,-126.63189803301154
-842.7545353020914,-127.32579268921812
-840.3527629968785,-128.0196873454247
-837.9509906916655,-128.7135820016313
-835.5492183864526,-129.4074766578379
-833.1474460812397,-130.10137131404448
-830.7456737760267,-130.79526597025108
-828.3439014708138,-131.48916062645768
-825.9421291656008,-132.18305528266427
-823.5403568603879,-132.87694993887087
-821.1385845551749,-133.57084459507746
-818.736812249962,-134.26473925128406
-816.335039944749,-134.95863390749065
-813.9332676395361,-135.65252856369725
-811.5314953343232,-136.34642321990384
-809.1297230291102,-137.04031787611044
-806.7279507238973,-137.73421253231703
-804.3261784186843,-138.42810718852363
-801.9244061134714,-139.12200184473022
-799.5226338082584,-139.81589650093682
-797.1208615030455,-140.5097911571434
-794.7190891978325,-141.20368581335
-792.3173168926196,-141.8975804695566
-789.9155445874067,-142.5914751257632
-787.5137722821937,-143.2853697819698
-785.1119999769808,-143.9792644381764
-782.7102276717678,-144.67315909438298
-780.3084553665549,-145.36705375058958
-777.9066830613419,-146.06094840679617
-775.504910756129,-146.75484306300277
-773.103138450916,-147.44873771920936
-770.7013661457031,-148.14263237541596
-768.2995938404902,-148.83652703162255
-765.8978215352772,-149.53042168782915
-763.4960492300643,-150.22431634403574
-761.0942769248513,-150.91821100024234
-758.6925046196384,-151.61210565644893
-756.2907323144254,-152.30600031265553
-753.8889600092125,-152.99989496886212
-751.4871877039996,-153.69378962506872
-749.0854153987866,-154.3876842812753
-746.6836430935737,-155.0815789374819
-744.2818707883607,-155.7754735936885
-741.8800984831478,-156.4693682498951
-739.4783261779348,-157.1632629061017
-737.0765538727219,-157.8571575623083
-734.674781567509,-158.55105221851488
-732.273009262296,-159.24494687472148
-729.871236957083,-159.93884153092807
-727.4694646518701,-160.63273618713467
-725.0676923466572,-161.32663084334126
-722.6659200414442,-162.02052549954786
-720.2641477362313,-162.71442015575445
-717.8623754310183,-163.40831481196105
-715.4606031258054,-164.10220946816764
-713.0588308205924,-164.79610412437424
-710.6570585153795,-165.48999878058083
-708.2552862101666,-166.18389343678743
-705.8535139049536,-166.87778809299402
-703.4517415997407,-167.57168274920062
-701.0499692945277,-168.2655774054072
-698.6481969893148,-168.9594720616138
-696.2464246841018,-169.6533667178204
-693.8446523788889,-170.347261374027
-691.442880073676,-171.0411560302336
-689.041107768463,-171.7350506864402
-686.6393354632501,-172.42894534264678
-684.2375631580371,-173.12283999885338
-681.8357908528242,-173.81673465505997
-679.4340185476112,-174.51062931126657
-677.0322462423983,-175.20452396747316
-674.6304739371853,-175.89841862367976
-672.2287016319724,-176.59231327988635
-669.8269293267595,-177.28620793609295
-667.4251570215465,-177.98010259229954
-665.0233847163336,-178.67399724850614
-662.6216124111206,-179.36789190471274
-660.2198401059077,-180.06178656091933
-657.8180678006947,-180.75568121712593
-655.4162954954818,-181.44957587333252
-654.7224008392752,-179.04780356811958
-654.0285061830687,-176.64603126290663
-653.3346115268621,-174.2442589576937
-652.6407168706555,-171.84248665248074
-651.946822214449,-169.4407143472678
-651.2529275582424,-167.03894204205486
-650.5590329020358,-164.6371697368419
-649.8651382458293,-162.23539743162897
-649.1712435896227,-159.83362512641602
-648.4773489334161,-157.43185282120308
-647.7834542772096,-155.03008051599014
-647.089559621003,-152.6283082107772
-646.3956649647964,-150.22653590556425
-645.7017703085899,-147.8247636003513
-645.0078756523833,-145.42299129513836
-644.3139809961767,-143.02121898992542
-643.6200863399702,-140.61944668471247
-642.9261916837636,-138.21767437949953
-642.232297027557,-135.81590207428658
-641.5384023713505,-133.41412976907364
-640.8445077151439,-131.0123574638607
-640.1506130589373,-128.61058515864775
-639.4567184027308,-126.2088128534348
-638.7628237465242,-123.80704054822183
-638.0689290903176,-121.40526824300888
-637.3750344341111,-119.00349593779592
-636.6811397779045,-116.60172363258296
-635.9872451216979,-114.19995132737
-635.2933504654914,-111.79817902215704
-634.5994558092848,-109.39640671694409
-633.9055611530782,-106.99463441173113
-633.2116664968717,-104.59286210651817
-632.5177718406651,-102.19108980130521
-631.8238771844585,-99.78931749609225
-631.129982528252,-97.3875451908793
-630.4360878720454,-94.98577288566634
-629.7421932158388,-92.58400058045338
-629.0482985596323,-90.18222827524042
-628.3544039034257,-87.78045597002746
-627.6605092472191,-85.3786836648145
-626.9666145910126,-82.97691135960154
-626.272719934806,-80.57513905438859
-625.5788252785994,-78.17336674917563
-624.8849306223929,-75.77159444396267
-624.1910359661863,-73.36982213874971
-623.4971413099797,-70.96804983353675
-622.8032466537732,-68.5662775283238
-622.1093519975666,-66.16450522311084
-621.41545734136,-63.762732917897885
-620.7215626851535,-61.360960612684934
-620.0276680289469,-58.95918830747198
-619.3337733727403,-56.55741600225903
-618.6398787165338,-54.15564369704608
-617.9459840603272,-51.75387139183313
-617.2520894041206,-49.35209908662018
-616.5581947479141,-46.95032678140723
-615.8643000917075,-44.548554476194276
-615.1704054355009,-42.146782170981325
-614.4765107792944,-39.745009865768374
-613.7826161230878,-37.34323756055542
-613.0887214668812,-34.94146525534247
-612.3948268106747,-32.53969295012952
-611.7009321544681,-30.137920644916566
-611.0070374982615,-27.73614833970361
-610.313142842055,-25.334376034490656
-609.6192481858484,-22.9326037292777
-608.9253535296418,-20.530831424064747
-608.2314588734353,-18.129059118851792
-607.5375642172287,-15.72728681363884
-606.8436695610221,-13.325514508425886
-606.1497749048156,-10.923742203212933
-605.455880248609,-8.52196989799998
-604.7619855924024,-6.120197592787028
-604.0680909361959,-3.718425287574074
-603.3741962799893,-1.3166529823611208
-602.6803016237827,1.0851193228518325
-601.9864069675762,3.486891628064786
-601.2925123113696,5.888663933277739
-600.598617655163,8.290436238490692
-599.9047229989565,10.692208543703645
-599.2108283427499,13.093980848916598
-598.5169336865433,15.49575315412955
-597.8230390303368,17.897525459342503
-597.1291443741302,20.299297764555458
-596.4352497179236,22.701070069768413
-595.7413550617171,25.102842374981368
-595.0474604055105,27.504614680194322
-594.3535657493039,29.906386985407277
-593.6596710930974,32.30815929062023
-592.9657764368908,34.70993159583318
-592.2718817806842,37.111703901046134
-591.5779871244777,39.513476206259085
-590.8840924682711,41.915248511472036
-590.1901978120645,44.31702081668499
-589.496303155858,46.71879312189794
-588.8024084996514,49.12056542711089
-588.1085138434448,51.52233773232384
-587.4146191872383,53.92411003753679
-586.7207245310317,56.32588234274974
-586.0268298748251,58.727654647962694
-585.3329352186186,61.129426953175646
-584.639040562412,63.5311992583886
-583.9451459062054,65.93297156360155
-583.2512512499989,68.33474386881451
-582.5573565937923,70.73651617402747
-581.8634619375857,73.13828847924043
-581.1695672813792,75.54006078445339
-580.4756726251726,77.94183308966635
-579.781777968966,80.3436053948793
-579.0878833127595,82.74537770009226
-578.3939886565529,85.14715000530522
-577.7000940003463,87.54892231051818
-577.0061993441398,89.95069461573114
-576.3123046879332,92.3524669209441
-575.6184100317266,94.75423922615705
-574.9245153755201,97.15601153137001
-574.2306207193135,99.55778383658297
-573.5367260631069,101.95955614179593
-572.8428314069004,104.36132844700889
-572.1489367506938,106.76310075222185
-571.4550420944872,109.1648730574348
-570.7611474382807,111.56664536264776
-570.0672527820741,113.96841766786072
-569.3733581258675,116.37018997307368
-568.679463469661,118.77196227828664
-567.9855688134544,121.1737345834996
-567.2916741572478,123.57550688871255
-566.5977795010413,125.97727919392551
-565.9038848448347,128.37905149913846
-565.2099901886281,130.7808238043514
-564.5160955324216,133.18259610956434
-563.822200876215,135.5843684147773
-563.1283062200084,137.98614071999023
-562.4344115638019,140.38791302520318
-561.7405169075953,142.78968533041612
-561.0466222513887,145.19145763562906
-560.3527275951822,147.593229940842
-559.6588329389756,149.99500224605495
-558.964938282769,152.3967745512679
-558.2710436265625,154.79854685648084
-557.5771489703559,157.20031916169378
-556.8832543141493,159.60209146690673
-556.1893596579428,162.00386377211967
-555.4954650017362,164.40563607733262
-554.8015703455296,166.80740838254556
-554.1076756893231,169.2091806877585
-553.4137810331165,171.61095299297145
-552.7198863769099,174.0127252981844
-552.0259917207034,176.41449760339734
-551.3320970644968,178.81626990861028
-550.6382024082902,181.21804221382322
-549.9443077520837,183.61981451903617
-549.2504130958771,186.0215868242491
-548.5565184396705,188.42335912946206
-547.862623783464,190.825131434675
-547.1687291272574,193.22690373988794
