X,Y
-127.68853964959352,69.54674935364058
-94.57509311262818,124.57447339877436
-99.75083792395225,109.48612119875656
-133.27840751685434,44.44830845520923
-107.89905422807274,47.56683989390111
-133.59439088422215,50.236810789056236
-143.61078340860496,69.68149282863284
-173.64482611269167,125.9079401588765
-133.0716592924553,107.92010984379357
-129.65182405738923,124.98717290378057
-97.29267584955247,85.43345200006502
-139.5009277116805,69.28550230535018
-144.85808781682502,99.475802648074
-136.00074415919178,76.34184161617705
-163.46118741606105,95.78858418059446
-108.21555378988528,84.41703251027604
-103.9784809283198,123.309249319521
-129.81904334380766,92.1528807783558
-153.25459459530896,95.52845222910327
-147.5936177139962,88.30661362022222
-104.53662233080797,101.54253978657823
-148.91323093836232,131.20535376988224
-160.13410619409095,113.48689444812551
-130.96886654634488,98.35736030629123
-143.96008836684265,140.43256504808616
-177.10174353589645,141.38673365554382
-133.7274467244529,117.15620621099356
-172.42331417246518,83.24857112045595
-182.25868027517612,87.0600351157352
-173.46701890808524,99.37674985857649
-158.59596286811112,133.3959860541532
-176.76380176095861,103.65168171618042
-168.11477205883594,149.3320739980449
-195.55964272147196,118.07181717467112
-236.3179482661098,129.98489001824328
-196.50760962616312,51.62676058232595
-182.00108155513507,146.48615862756512
-209.16503290737538,111.41463568841444
-209.67706104879466,103.72071168895087
-193.1836144557412,160.1542838115298
-170.2379364733295,124.12433587170997
-216.13854251776954,150.76549504835873
-225.21439776811366,102.42856164408742
-239.00990878114544,109.92661251010107
-202.5746655746476,115.0179438417943
-190.6907428364905,133.35163978560772
-258.9804192193396,153.06665434399093
-227.05748564838134,117.96678172360222
-194.7414214602169,151.05356726103665
-255.8277123360732,101.2642595037799
-206.50354340694776,106.09171057363588
-271.8704862015176,122.81658031611046
-263.2490255270405,146.48620367089333
-204.80494785338797,171.72823036581525
-222.17723704419652,79.58347063016126
-225.08113833558568,110.1263042125011
-219.55476530597744,144.62730741911733
-220.58993262743064,169.98443117123168
-267.4325228062757,143.77588365305
-247.3712777438753,176.3343110359915
-233.00403539830663,117.9162794838239
-248.57174304876486,163.90424515958435
-217.14858687710756,149.82544935948107
-272.80477402786005,122.90823701958428
-216.67983050378103,147.19250608745367
-193.29068383282566,120.9482834813353
-250.19127630612226,124.21362918172264
-224.2177320343258,148.2105519002599
-216.38283910295218,128.65195692357804
-222.08718425509403,149.0788236609678
-221.81462536825978,128.7289614097856
-168.1018939723624,153.83020115333358
-270.27749880457327,187.32302205052704
-207.4037630659368,179.3338397062365
-253.4916703076062,160.58519265303036
-240.1438719608551,154.80879108398108
-211.65316857759024,146.91883021363364
-236.720852317882,204.24812088335295
-272.1249735856995,169.64754880073778
-243.392275855872,169.2782852630385
-196.75716761554318,184.0911758335529
-197.57574316409477,166.99842418865992
-192.28357857902625,183.27393588253113
-214.50650599389854,233.83758752500876
-250.12583150542056,165.70126488585333
-212.32974095716042,171.80403601615566
-282.4190687438678,189.64755579619032
-234.69078790273687,219.94356169522177
-195.48890747117514,203.0981712835335
-258.3495105072196,198.9341383536688
-229.80087665343345,239.5762797631299
-212.04531119640492,220.0536412246449
-217.96237042201096,238.29585417633032
-252.40203589972123,208.21372494322802
-225.01715976449287,188.30248904628982
-246.3850608923179,212.66165923130296
-219.34632580358505,235.03570633714395
-263.87284035123236,214.22690373754432
-258.5623491423524,172.90683006018992
-250.02458852712198,222.7110020051332
-312.439421788922,210.9942126124688
-299.05385020962893,223.69488559118773
-236.5933398685249,249.09188742832058
-216.12673114856585,210.04606965109576
-306.45836847475,260.8530759565226
-248.45421704048067,251.15430842655573
-295.6599527210079,152.16099978330698
-272.24720865614665,204.25724041659345
-298.02417023329184,263.16934507114405
-282.2271205416624,179.30668891172093
-281.5479783642389,258.7732696987537
-270.9805492295572,265.96946528586653
-270.92922959196505,227.66037109145168
-298.9239106430742,265.2866874014609
-302.51750660726555,234.9481386771205
-274.7199569637045,232.80773720011948
-293.6416761161383,273.5746834240104
-305.5225540992751,252.2590352109794
-281.70065554518874,278.99714003438896
-337.00921345411797,246.05929729031078
-255.2696599941594,272.0995598345452
-320.2421701122815,273.9777287582527
-337.63804020369804,238.61841222782203
-307.330902300954,232.54793137528276
-305.71656396509775,248.15233403545363
-319.8885039049798,258.02556270390033
-331.4610126906209,227.49856601753604
-302.90186848878517,239.61560401538648
-298.1135515413498,265.11680935651964
-333.07902646183805,231.6938966494523
-366.9492923049502,263.1317947219208
-352.4280177926134,222.58363962957694
-361.9591756225388,236.43235981170187
-332.1252344823133,275.71601140486666
